id,nome,massa,luminosidade,temperatura,distancia,ascensao_reta,declinacao
1117,lontra-sabia-gama,0.9164866,1.2941835,5660.264,991.9178,216.73946572964002,-56.22011549735743
1118,falcao-sonhador-beta,0.7592424,0.33505228,4739.9253,1108.6411,168.87383566637538,-57.82392445429244
1119,bode-cauteloso-delta,0.720569,0.15476814,4485.325,1364.2626,283.06876902032525,-37.64156115676969
1120,tartaruga-curiosa-gama,0.822059,0.6933949,5161.064,874.1611,266.79322332280566,-38.491953864156294
1121,boi-frenetico-alfa,0.86476284,0.87030625,5291.5044,3024.923,275.3449984812546,-74.39665438001342
1122,galo-furioso-pi,1.0152754,1.1056905,5827.9434,669.7625,112.04227435184248,-29.321748176497234
1123,canguru-preguicoso-beta,1.4567814,4.401263,7075.9165,1396.7686,271.45548449446807,-23.049793515206904
1124,galinha-sonhadora-sigma,0.9422779,0.8367889,5671.272,1042.4487,151.11814338261794,-52.36786456845673
1125,porco-encantado-gama,1.2002039,3.8614886,6061.4336,897.2802,196.06960100013805,-14.498470243093742
1126,arraia-inspirada-alfa,0.9514731,1.6708437,5388.767,1431.5304,290.07611277492805,-34.4155156205243
1127,lontra-luminosa-delta,1.0877076,2.9311435,5697.0845,1941.6483,94.88133464473698,-43.291599475017996
1128,cobra-antiga-delta,0.9861249,1.7220606,5741.0615,500.3645,65.62611696845086,49.15799698672466
1129,boi-inteligente-delta,1.0399796,2.6331742,5048.257,1892.0671,278.05559065600505,7.190559779329591
1130,tubarao-brilhante-gama,0.98223656,1.9086963,5703.315,2223.3423,162.2427134500021,-82.18764101985523
1131,zebra-corrosiva-delta,0.7198047,0.1573833,4520.688,1144.7799,221.92739477217768,-72.30130826648117
1132,porco-audivel-sigma,0.9474933,1.33825,5690.9204,1003.5643,157.74764282201284,-62.5114348314871
1133,arraia-sabia-pi,0.9705518,4.9671426,4708.8516,2584.034,207.94506757787784,-57.9563893783171
1134,camaleao-pensativo-delta,2.4331405,57.143627,7892.0635,1629.5228,252.37015531902705,-48.035665628781096
1135,macaco-vibrante-delta,2.702933,74.05814,4790.4155,3888.3987,284.44139630587944,-4.181028470872225
1136,aguia-corajosa-beta,1.9072859,22.061588,4759.408,1225.1926,251.16508519627266,-43.48218376453041
1137,tartaruga-ousada-gama,0.8940987,0.6681309,5460.3354,1331.0676,85.9512506910899,-72.18169547198299
1138,gaivota-venenosa-sigma,1.000477,5.4169455,4694.985,1457.4528,264.98712277312507,-24.531841677068595
1139,golfinho-cauteloso-sigma,0.92588854,0.99267226,5250.683,1604.8636,228.97380598620236,-70.54746975905972
1140,tamandua-cauteloso-sigma,0.6097708,0.081080526,3941.0684,921.4476,313.92334849588065,48.24744796668652
1141,pinguim-bravo-delta,1.429535,5.5337567,6689.1807,678.5023,117.39620050886214,-7.779443718775427
1142,girafa-desconfiada-iota,1.0293714,1.8205266,5872.75,554.7719,301.59148299996036,37.38790110089166
1143,tamandua-preguicoso-delta,0.8041364,0.5377786,4995.5093,1559.1898,298.27568000985355,-36.57189541152595
1144,jaguar-sonhador-delta,0.7577262,0.35323626,4760.6465,1215.9785,247.2754037927274,-26.830674730565292
1145,cachorro-preguicoso-delta,0.7981251,0.23222733,4873.7056,1364.4243,299.23550740004856,50.77039093332331
1146,lontra-firme-sigma,0.54666907,0.053628795,3667.1418,428.4918,73.87366611459781,65.1724110931526
1147,camaleao-humilde-beta,0.87751025,0.73702615,5422.434,1629.8673,319.9900711061253,23.956949602709717
1148,tigre-pacifico-gama,2.0090868,130.55563,5234.132,1887.7676,261.5506275109559,-23.499598847737527
1149,camelo-perigoso-delta,0.949347,1.3330839,4817.1196,625.8777,277.96819302196593,2.3001428616654613
1150,gorila-preguicoso-beta,0.8823604,0.9496776,4970.7246,1222.8918,143.2009814572737,-68.6836465936956
1151,canario-agradavel-iota,1.2623827,3.3908253,6320.4966,1067.2242,135.227908054851,-28.405170878950138
1152,girafa-misteriosa-beta,0.7078981,0.24076097,4507.591,1281.7845,220.48211686049711,-53.554507375157655
1153,bode-leal-gama,0.6575045,0.09670915,4198.6606,821.9407,209.71853303977838,-65.97363349618071
1154,cervo-resoluto-pi,1.8903701,16.44173,8221.46,1486.4045,224.8465931642658,-56.432892160839025
1155,cachorro-venenoso-sigma,1.4437096,5.3471866,6871.637,2823.5247,187.15766086925154,-55.44714421548937
1156,rinoceronte-selvagem-beta,0.70336884,0.14528763,4428.4106,1068.4296,324.87658810894453,44.773163909288556
1157,zebra-ardilosa-zeta,0.88138497,0.82398474,5161.2705,922.8524,312.9335419466176,39.25828188585419
1158,gaviao-eletrico-pi,0.9911282,2.3105676,5550.381,1360.0315,295.3162487946306,29.90250625862397
1159,tubarao-pensativo-sigma,0.80929524,0.6833733,4931.387,1059.1888,255.8319510585437,-23.316050718794433
1160,bufalo-estranho-alfa,0.97041893,4.685529,4742.528,995.444,271.7481095178109,-15.110106264074307
1161,galo-fiel-gama,0.74423033,0.24401605,4689.8403,856.0552,170.36848999829343,-71.8090934096716
1162,girafa-legendaria-gama,0.97044235,5.793527,5271.559,780.538,268.48778752600816,-11.559131101780919
1163,pantera-lenta-iota,1.1949018,2.7499819,6109.2026,1481.3636,115.28714723504828,-38.42022165718674
1164,lontra-ardilosa-gama,0.85109377,0.5380881,5268.6343,742.923,329.19120388730556,10.239380500665106
1165,lince-leal-zeta,0.6337343,0.08505863,4082.8,1024.7681,173.5387496319285,-49.58015111484335
1166,lobo-voraz-sigma,1.0249944,2.4592397,5300.0024,2030.6366,285.5256344073972,-12.970984548686559
1167,panda-razante-iota,1.1520373,2.320306,6110.222,1414.5764,295.48336164345295,30.71250028071793
1168,panda-preguicoso-delta,0.79844576,0.37874442,4948.206,1409.5579,125.46704874529118,-32.50849167161536
1169,ornintorrinco-humilde-sigma,0.8950399,0.8796751,5499.239,1049.4512,337.6401890656753,50.271630764478694
1170,pinguim-inquieto-alfa,2.5011866,34.050575,5049.698,1907.1162,124.58776819753119,-50.8300131471903
1171,baleia-indomavel-iota,1.5527008,50.052826,4951.252,1619.3842,257.46891427178457,-46.605518090299086
1172,porco-instintivo-beta,1.2438837,3.2734962,6076.023,219.3637,259.491411358678,-58.84527725444102
1173,camelo-eterno-iota,1.5875332,4.762483,5208.206,635.713,273.3323701967941,-16.09583234726237
1174,tubarao-luminoso-sigma,0.9603053,3.6072974,4789.853,1955.7911,234.04734055451326,-50.723145355395516
1175,bufalo-orgulhoso-zeta,0.8742442,0.41067675,5273.0615,976.2812,280.5930318901558,-33.1857069779407
1176,camaleao-digno-delta,1.1214825,10.077872,4718.265,1343.2089,271.69856435621034,-12.2556513708051
1177,camaleao-forasteiro-delta,1.0266346,2.1524744,5845.2876,2860.2717,285.84339940435774,-60.996529974173676
1178,lontra-preguicosa-delta,0.71994215,0.15421711,4473.428,199.5057,34.149886144819426,-75.4854819897902
1179,panda-forasteiro-delta,2.7021844,40.196144,4736.5825,2246.172,170.69755061458713,-47.54879794226101
1180,camaleao-imponente-iota,2.9985828,92.67208,5120.071,3088.9453,16.010345975033136,70.14274604670643
1181,rinoceronte-perigoso-sigma,0.8388255,0.2365576,5095.77,1256.9183,153.01161667270964,-2.226799723318164
1182,raposa-gigante-zeta,2.6035147,158.47665,4554.5938,2075.0237,321.32955708662723,48.976581699130875
1183,camelo-saliente-iota,1.2819645,3.760759,6129.1333,2379.0095,281.296734544077,50.88790872159828
1184,elefante-agil-alfa,2.3690753,55.6266,7092.2114,4822.586,112.45507166810887,-15.524179687720702
1185,pavao-humilde-sigma,0.7867547,0.29077092,4877.766,501.7054,137.00521536258427,-0.48032931578771765
1186,arraia-invisivel-alfa,1.0082769,2.5446699,5712.092,1112.0565,135.6952091340127,-53.19886412965248
1187,girafa-preguicosa-delta,0.66126645,0.10333968,4221.9985,791.2375,319.2807896575509,-7.5166850262674805
1188,lobo-astrologo-pi,0.8737567,0.5714215,5369.841,924.2878,226.42120621706337,-38.67624468303071
1189,morcego-sereno-zeta,1.6337552,11.296739,5941.511,3374.4316,260.75400233198945,26.854051412879805
1190,tigre-sonolento-zeta,0.71720105,0.14764147,4461.869,1077.542,272.28617632709074,42.36153321071573
1191,onca-calma-pi,0.96209776,1.9718575,5392.0015,2573.853,232.036952843456,-35.95881269112275
1192,porco-divino-alfa,3.3004847,323.42136,4926.765,2729.524,189.14854368662856,-66.57472012420966
1193,tamandua-agradavel-sigma,0.8238223,0.4730642,5090.2705,1086.4579,204.35181199765466,-41.132474771178586
1194,lontra-congelante-zeta,1.411077,56.24624,4715.0156,4350.346,165.8860078129996,-67.42768862727854
1195,gaivota-selvagem-delta,0.938512,1.5919002,5429.3745,1049.9167,147.93925608384572,-46.32739786315215
1196,lobo-bravo-sigma,0.6787498,0.18641087,4313.114,1476.7023,176.83076480762682,-45.63480975657924
1197,crocodilo-cruel-zeta,0.6063222,0.08408341,3998.5276,498.8113,350.49656591466766,65.73395046876469
1198,boi-digno-sigma,0.74498427,0.17846194,4806.036,888.0043,81.31507524225283,62.149910349255315
1199,falcao-implacavel-zeta,0.6630988,0.15814586,4249.5938,720.1696,271.6229973963696,-24.879092479831833
1200,pinguim-cruel-gama,1.223153,2.0703847,6369.8,1851.303,119.58932291882358,-14.833483042554114
1201,tartaruga-fiel-gama,1.0657127,2.75078,5846.6387,1655.2186,295.056568700376,-5.450708407936939
1202,pavao-brilhante-zeta,3.002699,51.042583,4708.9136,3580.1165,238.70733134186003,-48.70407496959072
1203,foca-astuta-delta,1.7005558,11.889146,6307.699,2061.95,183.05583199588287,-67.20461105105638
1204,leopardo-tenaz-sigma,0.83106565,0.5055184,5174.5283,1173.3344,305.0047422128823,1.913793450526375
1205,pantera-preguicosa-delta,1.7059678,12.95325,5900.0044,1987.175,13.306287306446537,67.40245718685857
1206,tigre-cruel-zeta,1.0806866,2.9742646,5314.325,1244.5475,80.9342137815376,42.04640728940721
1207,tubarao-mortal-beta,1.3855869,6.0597467,5596.2812,2112.1914,155.35434421238386,-53.52549952978012
1208,porco-pacifico-alfa,0.62492585,0.110178895,3855.5261,886.0544,275.08880438511284,-24.483464686935402
1209,bode-nervoso-alfa,0.91434544,1.2565389,5356.5854,859.5811,159.12349323119304,-78.78230528801359
1210,suricato-gigante-alfa,3.668068,301.9902,6761.816,7603.297,292.2617552681312,20.643016585363945
1211,suricato-encantado-zeta,0.95035934,1.8684646,5136.9155,1265.0405,248.01466968157612,-57.88305926972574
1212,gaviao-congelante-gama,1.3042705,15.446408,4682.9326,2594.221,45.43865629873981,40.791940351588956
1213,tubarao-hostil-gama,1.5440415,12.510397,5335.8853,1354.5073,275.5510075801326,-7.467197278689609
1214,ganso-razante-delta,0.8790197,0.9265196,5382.6587,621.9119,308.75706927558497,69.828632230738
1215,crocodilo-inquieto-gama,2.8379693,93.14856,7228.2373,2166.4666,293.278783917084,18.98991278504126
1216,texugo-zeloso-gama,1.4102026,5.127668,6694.3276,1169.2018,292.6575515438929,43.18730813952736
1217,ornintorrinco-luminoso-beta,0.6425242,0.12350018,4294.75,1213.1753,127.92612207377061,-31.918551045185517
1218,cachorro-humilde-beta,0.69293153,0.1771593,4366.71,1139.7395,319.9387357049018,-8.932879295663223
1219,arraia-gentil-gama,0.9340452,0.7451398,5581.9463,1096.9766,351.9952088229286,-88.16461653165389
1220,canguru-corrosivo-sigma,0.8167516,0.6380293,4702.282,901.9076,203.73453718969066,-61.181366001260734
1221,jaguar-firme-iota,0.8570341,0.80223733,5492.872,854.2539,226.4505768991208,-54.03548718579626
1222,suricato-lento-beta,0.7897193,0.35031733,4888.261,1333.0369,273.5929822685022,19.19024491675146
1223,cachorro-audivel-iota,1.4872408,7.0970597,6134.253,1791.4908,169.73577264358087,-70.4105891052507
1224,gaviao-feroz-gama,0.5330004,0.0508128,3734.4407,619.7837,109.2093785650003,-14.971724727984183
1225,macaco-bravo-iota,0.7701011,0.4457087,4837.9233,1260.8541,313.52078471343856,37.23708133507326
1226,leopardo-venenoso-iota,1.279519,25.026617,4479.267,750.0638,217.65177319975112,-58.611599438500654
1227,carpa-valiosa-beta,2.1486292,25.364597,5327.9966,3326.8645,327.0244206311675,49.698262517265825
1228,canguru-saliente-beta,0.95011705,1.393095,5014.7324,586.4608,235.01472058150944,-56.9812945641804
1229,crocodilo-fiel-zeta,1.0826201,6.960744,4821.7124,2472.6953,278.7605427564276,-37.434630090291186
1230,raposa-perspicaz-beta,1.0692533,3.7715456,4935.9507,2460.3975,295.7585736673915,14.733686991079974
1231,pantera-inspirada-zeta,2.0295057,18.478455,9204.097,2277.8186,272.9516277204502,-24.94246908537369
1232,tamandua-estranho-pi,0.9402448,1.285294,5651.9614,1040.8745,103.27845190630337,12.440171834859955
1233,galinha-astrologa-gama,0.8088548,0.4761764,4959.7017,850.1458,120.3217634143641,-40.463993705939
1234,ganso-calmo-zeta,1.038208,2.3617969,5805.0967,1535.6582,318.0192144759075,38.30332380763089
1235,porco-sagaz-zeta,0.8793169,0.96678376,5421.4727,1065.1436,290.7033306439281,-48.098368127443685
1236,morcego-sagaz-gama,0.8251401,0.29061797,4965.401,868.2364,111.24397866721038,-8.405252078683926
1237,lince-sonhador-delta,0.73438776,0.211375,4557.7554,1090.5146,193.04569941198332,-6.726576181817326
1238,dragao-pacifico-zeta,0.68163943,0.1969762,4318.6553,1510.6885,251.82474547224933,-20.103923543731685
1239,hiena-divina-alfa,0.87832355,0.62520957,5416.8584,927.3576,237.39701288076245,-26.031398305656595
1240,baleia-implacavel-gama,1.1351744,3.6349447,5081.071,1918.1653,140.30842958951985,-38.69935311093813
1241,tordo-veneravel-iota,0.97060585,2.5395818,4845.632,1145.5488,78.91051064275285,34.49058810122993
1242,morcego-zeloso-zeta,1.2057164,2.1336632,6325.2627,1134.8365,123.48602907283266,-19.10867090630916
1243,camaleao-sombrio-gama,0.7848307,0.36952868,4922.5664,1645.4954,277.28669819612776,10.072052173953095
1244,lontra-destemida-zeta,1.4148029,7.0682445,5207.28,2369.0913,46.85994879853574,43.61370318042568
1245,porco-ardente-gama,0.6529685,0.17117843,4241.8413,777.1176,292.91286015127815,-6.450781662253974
1246,aguia-valente-gama,0.9779364,1.048763,5756.333,759.1652,145.4360519392603,-43.83105680903564
1247,ornintorrinco-vibrante-iota,0.7668753,0.30987194,4772.9565,760.129,324.4535390853003,48.04840052816609
1248,puma-fiel-pi,1.4126574,3.7757125,6895.0693,2540.3281,229.07155314351544,-59.08111393512754
1249,texugo-majestoso-delta,1.1329302,1.5583606,6093.5435,2424.9094,227.11299051872132,-2.064548535395379
1250,canguru-curioso-pi,0.91409034,1.0843139,5606.1855,1383.7905,176.11314501616226,-21.160566500779396
1251,morcego-perigoso-beta,0.6759415,0.14502189,4282.1807,1250.7571,84.19045871482955,-46.25647907069399
1252,pavao-eterno-beta,2.6048808,215.89967,4354.3696,1914.7166,301.20118435374144,51.5884258282421
1253,tubarao-eterno-sigma,0.7968701,0.38811567,5026.9565,685.9433,142.46677013952933,22.909576684572023
1254,bode-ardente-zeta,1.592519,9.991693,5240.014,1823.4048,293.302094551219,-0.5327321074386553
1255,pinguim-devoto-alfa,2.0803778,30.684525,6963.2817,1745.7114,295.1816890522078,20.87493011029522
1256,raposa-valente-alfa,0.86257267,0.36405823,5156.8555,3691.7,300.3600618396852,10.453018713390279
1257,camelo-legendario-zeta,0.8339215,0.32587934,5028.367,892.2433,1.7754568525969219,-38.10328717911799
1258,cachorro-audaz-alfa,0.8036215,0.67143303,5042.6367,1007.9355,212.2385193047458,-53.71168769416227
1259,coruja-magnifica-zeta,1.2275985,2.8129053,6351.82,1617.2963,179.11381979992427,-58.176107251616514
1260,baleia-corrosiva-delta,0.97854984,0.8253717,5658.518,1078.132,1.255107542450541,-19.143394110294327
1261,cachorro-ardiloso-gama,0.9754989,1.4951545,5743.7725,1681.2349,300.9904365045704,-56.41647682579725
1262,antilope-ardiloso-pi,0.82765466,0.6413265,4875.611,794.6555,101.98813090243013,-4.0082449902235116
1263,lince-bondoso-sigma,2.5985568,55.524895,5283.4697,4796.247,315.9851559506278,46.97131389020117
1264,leopardo-desconfiado-delta,0.9602937,3.1960626,4813.783,1308.8739,286.43704721024096,9.88400487753548
1265,ganso-divino-zeta,0.6812088,0.13485442,4294.1606,862.633,239.0560884315282,-44.62841582718597
1266,zebra-forasteira-iota,0.54918265,0.0730347,3675.928,634.7379,336.2178386001993,15.751150738437877
1267,cisne-fiel-alfa,0.8486031,0.64587736,5310.295,1024.5032,299.1206258296719,19.17906229336871
1268,baleia-calma-alfa,1.1434989,1.9812132,6160.0117,1096.0635,73.99660884431175,-21.22667280244504
1269,ganso-manso-delta,0.9670841,1.6277305,5702.3228,1402.315,337.6553023042409,52.62943554657665
1270,canguru-sonolento-pi,1.1868498,3.9125297,5908.9277,2194.4756,48.835138932465725,-53.292617837284325
1271,cisne-sereno-zeta,3.0507731,168.14833,9130.108,1924.8416,216.23461931255633,-61.088242109875644
1272,suricato-congelante-alfa,0.6184994,0.07669347,4038.7476,1086.0964,231.43759595809067,-32.39448449622952
1273,lontra-agradavel-sigma,2.2023818,112.59689,6668.066,1397.5701,282.87854808713894,-6.610275030451866
1274,cobra-saltitante-iota,0.5958341,0.08810624,3719.7273,639.1208,262.7065890452824,-13.954042391338476
1275,tordo-inspirado-alfa,1.3599627,8.465795,4945.9707,1757.5024,198.53659963041346,-58.58188846526412
1276,dragao-ardente-pi,0.7328392,0.2224703,4566.624,848.2908,262.23432199091195,-44.23867257437717
1277,morcego-feroz-zeta,1.3241099,4.228542,6480.3867,1864.4623,138.5194370718829,-55.73944974428509
1278,rinoceronte-sereno-gama,0.7617317,0.29749775,4788.675,557.8693,155.17533989634018,66.30947240803282
1279,coruja-vigilante-gama,1.4805658,6.8857937,5332.8306,2314.139,358.34714957777896,42.15742456044047
1280,morcego-ousado-alfa,2.5027835,63.797436,5426.0103,4102.5356,122.76055411578716,-52.09698663713837
1281,suricato-silencioso-beta,1.1653467,14.062457,4816.982,2025.425,293.3635959707723,12.733306322997691
1282,girafa-letal-iota,0.8485382,0.67244166,5206.5537,1198.1876,295.0039193642955,43.90535409593296
1283,leao-vibrante-delta,0.69975466,0.20526001,4413.455,923.9332,118.1962432118623,-10.91674507572033
1284,foca-forasteira-iota,0.9873998,1.8366306,5729.041,1333.7067,225.33306216921298,-75.3334010030098
1285,boi-astrologo-zeta,1.4735812,5.1180463,6729.8823,1616.3607,356.14777594677213,61.99384225994822
1286,carpa-sonolenta-gama,0.7083258,0.23732257,4467.396,1122.2604,221.62254275918013,-48.108822981783035
1287,macaco-valente-zeta,1.0505334,3.7057178,4770.675,1279.3353,283.7807292934833,-2.5050172954853727
1288,galinha-brilhante-alfa,0.9586244,1.8017386,5550.6123,2662.5762,261.8416860873897,47.330862263127784
1289,morcego-ferido-sigma,0.87592775,0.6934306,5320.619,1393.8616,266.10917860752824,-37.51509012570125
1290,girafa-destemida-zeta,1.4435055,5.733489,6729.808,2244.5513,294.5425969156972,28.65910624762778
1291,tamandua-audaz-alfa,0.7400472,0.17411537,4581.4946,1088.364,311.29199683009546,-58.30111950306256
1292,urso-racional-sigma,0.75058573,0.17410278,4621.9927,2145.542,262.3248377812424,-61.93937779198394
1293,morcego-corrosivo-beta,0.9497373,2.0776496,4972.3403,2345.6108,282.86661525539756,14.10214849090295
1294,lince-agil-gama,0.8025791,0.27041915,4921.7886,1647.7589,323.13598236037666,21.774300952613757
1295,onca-instintiva-sigma,1.3232124,2.7824128,6659.3228,1845.29,102.45534943672219,12.453869581427034
1296,lontra-vibrante-sigma,0.8318184,0.73507655,4661.9453,1332.93,12.861507551865735,52.65132979375928
1297,macaco-implacavel-zeta,0.6833945,0.15202399,4077.5652,970.3496,114.85259960434931,-53.58357503656673
1298,gaivota-humilde-beta,1.3841516,4.9794717,6491.0254,505.6409,294.085576162226,-12.442797106411309
